updateddate,addeddate,reporttime,id,icu_np_v,er_suspro,hfhudcode,mechvent_v,beds_ward_v,icu_np_o,mechvent_o,icu_wnp_v,isolbed_o,adm_suspro,beds_ward_o,er_confirm,reportdate,adm_confirm,icu_wnp_o,isolbed_v,cfname
2020-04-03 11:29:14,2020-04-03 11:29:14,2,2578,0,0,DOH000000000005687,0,0,0,0,0,2,1,0,0,2020-04-03,0,0,0,SEAMEN?S HOSPITAL
2020-04-13 16:00:04,2020-04-13 16:00:04,3,11871,0,0,DOH000000000005687,0,0,0,0,0,2,2,0,0,2020-04-13,0,0,0,SEAMEN?S HOSPITAL
2020-04-14 6:36:06,2020-04-14 6:36:06,1,12158,0,0,DOH000000000005758,0,0,0,0,0,2,0,0,0,2020-04-14,0,0,2,LOURDES HOSPITAL
2020-04-07 11:50:25,2020-04-07 11:50:25,2,5336,0,0,DOH000000000005789,1,0,0,1,7,2,2,0,0,2020-04-07,0,1,5,THE MEDICAL CITY PANGASINAN
2020-04-13 9:46:26,2020-04-13 9:46:26,1,11306,0,1,DOH000000000005937,24,0,0,0,20,2,20,0,0,2020-04-13,2,0,30,VICENTE SOTTO MEMORIAL MEDICAL CENTER
2020-04-10 15:47:45,2020-04-10 15:47:45,3,8521,0,0,DOH000000000005970,0,0,0,0,0,2,2,0,0,2020-04-10,0,0,1,GRACE MISSION HOSPITAL
2020-04-15 8:58:36,2020-04-15 8:58:36,1,14046,0,0,DOH000000000006039,1,8,0,0,0,2,1,0,0,2020-04-15,1,6,12,"MAYOR HILARION A. RAMIRO, SR., MEDICAL CENTER"
2020-04-11 13:54:52,2020-04-11 13:54:52,2,9482,0,0,DOH000000000006039,1,8,0,0,0,2,0,0,0,2020-04-11,1,6,12,"MAYOR HILARION A. RAMIRO, SR., MEDICAL CENTER"
2020-04-03 9:43:30,2020-04-03 9:43:30,1,2527,0,0,DOH000000000006053,1,0,0,0,4,2,0,0,0,2020-04-03,0,2,1,THE OSPA-FARMERS? MEDICAL CENTER
2020-04-01 9:08:37,2020-04-01 9:08:37,1,1481,0,0,DOH000000000006053,1,0,0,0,4,2,0,0,0,2020-04-01,0,2,1,THE OSPA-FARMERS? MEDICAL CENTER
2020-04-02 8:38:02,2020-04-02 8:38:02,1,1945,0,0,DOH000000000006053,1,0,0,0,4,2,0,0,0,2020-04-02,0,2,1,THE OSPA-FARMERS? MEDICAL CENTER
2020-04-04 8:47:09,2020-04-04 8:47:09,1,3097,0,0,DOH000000000006053,1,0,0,0,2,2,0,0,0,2020-04-04,0,4,1,THE OSPA-FARMERS? MEDICAL CENTER
2020-03-29 16:31:19,2020-03-29 16:31:19,3,546,0,0,DOH000000000006592,0,0,0,0,2,2,4,0,0,2020-03-29,0,2,2,SOUTH COTABATO PROVINCIAL HOSPITAL
2020-03-28 16:54:35,2020-03-28 16:54:35,3,331,0,0,DOH000000000006592,0,0,0,0,2,2,4,0,0,2020-03-28,0,2,2,SOUTH COTABATO PROVINCIAL HOSPITAL
2020-04-10 9:00:22,2020-04-10 9:00:22,1,7989,0,0,DOH000000000006689,2,1,0,0,3,2,1,2,0,2020-04-10,1,2,1,SLU - HOSPITAL OF THE SACRED HEART
2020-04-07 9:06:10,2020-04-07 9:06:10,1,5167,0,0,DOH000000000006689,2,3,0,0,3,2,1,2,0,2020-04-07,1,2,3,SLU - HOSPITAL OF THE SACRED HEART
2020-03-31 9:33:17,2020-03-31 9:33:17,1,1043,0,0,DOH000000000006689,2,0,0,0,0,2,0,2,0,2020-03-31,1,0,1,SLU - HOSPITAL OF THE SACRED HEART
2020-04-09 8:10:40,2020-04-09 8:10:40,1,6905,0,0,DOH000000000006689,2,1,0,0,3,2,1,2,0,2020-04-09,1,2,1,SLU - HOSPITAL OF THE SACRED HEART
2020-04-05 12:31:31,2020-04-05 12:31:31,2,3856,0,0,DOH000000000006689,2,0,0,0,3,2,1,2,0,2020-04-05,1,2,0,SLU - HOSPITAL OF THE SACRED HEART
2020-03-30 10:11:07,2020-03-30 10:11:07,1,702,0,0,DOH000000000006689,2,0,0,0,3,2,1,2,0,2020-03-30,1,2,0,SLU - HOSPITAL OF THE SACRED HEART
2020-04-01 3:34:50,2020-04-01 3:34:50,2,1693,1,0,DOH000000000006689,1,2,2,1,0,2,1,2,0,2020-04-01,1,0,2,SLU - HOSPITAL OF THE SACRED HEART
2020-04-04 13:24:35,2020-04-04 13:24:35,2,3300,0,0,DOH000000000006689,2,0,0,0,1,2,1,2,0,2020-04-04,1,2,0,SLU - HOSPITAL OF THE SACRED HEART
2020-04-02 9:15:14,2020-04-02 9:15:14,1,1985,0,0,DOH000000000006689,2,0,0,0,3,2,1,2,0,2020-04-02,1,2,2,SLU - HOSPITAL OF THE SACRED HEART
2020-04-11 11:09:03,2020-04-11 11:09:03,1,9210,0,0,DOH000000000006821,0,0,0,0,1,2,0,0,0,2020-04-11,0,0,2,"OUR LADY OF PORZIUNCOLA HOSPITAL, INC."
2020-04-07 9:59:55,2020-04-07 9:59:55,1,5235,0,0,DOH000000000006821,0,0,0,0,0,2,0,0,0,2020-04-07,0,0,2,"OUR LADY OF PORZIUNCOLA HOSPITAL, INC."
2020-04-12 8:45:30,2020-04-12 8:45:30,1,10124,0,0,DOH000000000006821,0,0,0,0,1,2,0,0,0,2020-04-12,0,0,2,"OUR LADY OF PORZIUNCOLA HOSPITAL, INC."
2020-04-08 9:18:59,2020-04-08 9:18:59,1,6101,0,0,DOH000000000006821,0,0,0,0,1,2,0,0,0,2020-04-08,0,0,2,"OUR LADY OF PORZIUNCOLA HOSPITAL, INC."
2020-04-13 14:33:03,2020-04-13 14:33:03,1,11723,0,0,DOH000000000006821,0,0,0,0,1,2,2,0,0,2020-04-13,0,0,2,"OUR LADY OF PORZIUNCOLA HOSPITAL, INC."
2020-04-12 12:46:09,2020-04-12 12:46:09,2,10467,0,0,DOH000000000006868,0,0,0,0,0,2,2,0,0,2020-04-12,0,2,0,MARCELO-PADILLA CHILDREN?S AND MEDICAL HOSPITAL CORPORATION
2020-04-13 15:54:45,2020-04-13 15:54:45,3,11855,0,0,DOH000000000006868,0,0,0,0,0,2,2,0,0,2020-04-13,0,2,2,MARCELO-PADILLA CHILDREN?S AND MEDICAL HOSPITAL CORPORATION
2020-04-15 12:06:48,2020-04-15 12:06:48,2,14374,0,0,DOH000000000006868,1,0,0,1,0,2,4,0,0,2020-04-15,0,2,0,MARCELO-PADILLA CHILDREN?S AND MEDICAL HOSPITAL CORPORATION
2020-04-14 16:01:17,2020-04-14 16:01:17,3,13267,0,0,DOH000000000006868,1,0,0,1,0,2,2,0,0,2020-04-14,0,2,2,MARCELO-PADILLA CHILDREN?S AND MEDICAL HOSPITAL CORPORATION
2020-04-06 17:00:39,2020-04-06 17:00:39,3,4870,0,0,DOH000000000007064,2,0,0,0,0,2,2,0,0,2020-04-06,0,0,1,SAN LORENZO RUIZ WOMEN'S HOSPITAL
2020-04-07 14:02:05,2020-04-07 14:02:05,2,5498,0,0,DOH000000000007064,2,0,0,0,0,2,0,0,0,2020-04-07,0,0,1,SAN LORENZO RUIZ WOMEN'S HOSPITAL
2020-04-13 20:03:22,2020-04-13 20:03:22,3,12130,0,0,DOH000000000007064,2,0,0,0,0,2,0,0,0,2020-04-13,0,0,1,SAN LORENZO RUIZ WOMEN'S HOSPITAL
2020-04-11 13:29:58,2020-04-11 13:29:58,2,9459,0,0,DOH000000000007064,2,0,0,0,0,2,0,0,0,2020-04-11,0,0,1,SAN LORENZO RUIZ WOMEN'S HOSPITAL
2020-04-10 18:23:17,2020-04-10 18:23:17,3,8757,0,0,DOH000000000007064,2,0,0,0,0,2,0,0,0,2020-04-10,0,0,1,SAN LORENZO RUIZ WOMEN'S HOSPITAL
2020-04-09 18:09:38,2020-04-09 18:09:38,3,7723,0,0,DOH000000000007064,2,0,0,0,0,2,2,0,0,2020-04-09,0,0,1,SAN LORENZO RUIZ WOMEN'S HOSPITAL
2020-04-14 15:23:27,2020-04-14 15:23:27,3,13147,0,0,DOH000000000007064,2,0,0,0,0,2,0,0,0,2020-04-14,0,0,1,SAN LORENZO RUIZ WOMEN'S HOSPITAL
2020-04-07 16:13:36,2020-04-07 16:13:36,3,5669,0,0,DOH000000000007489,1,0,0,0,1,2,2,0,0,2020-04-07,0,0,4,EASTERN BICOL MEDICAL CENTER
2020-04-10 19:13:44,2020-04-10 19:13:44,3,8768,0,0,DOH000000000007489,1,0,0,0,1,2,2,0,0,2020-04-10,0,0,4,EASTERN BICOL MEDICAL CENTER
2020-04-15 6:37:11,2020-04-15 6:37:11,1,13610,0,0,DOH000000000007489,0,0,0,1,0,2,3,0,0,2020-04-15,0,1,4,EASTERN BICOL MEDICAL CENTER
2020-04-08 16:20:14,2020-04-08 16:20:14,3,6620,0,0,DOH000000000007489,1,0,0,0,1,2,2,0,0,2020-04-08,0,0,4,EASTERN BICOL MEDICAL CENTER
2020-04-01 8:05:28,2020-04-01 8:05:28,1,1397,0,0,DOH000000000007489,0,0,0,1,0,2,2,0,0,2020-04-01,0,1,5,EASTERN BICOL MEDICAL CENTER
2020-04-09 16:29:10,2020-04-09 16:29:10,3,7645,0,0,DOH000000000007489,1,0,0,0,1,2,2,0,0,2020-04-09,0,0,4,EASTERN BICOL MEDICAL CENTER
2020-04-02 7:25:34,2020-04-02 7:25:34,1,1840,0,0,DOH000000000007489,0,0,0,1,0,2,2,0,0,2020-04-02,0,1,5,EASTERN BICOL MEDICAL CENTER
2020-03-30 7:38:59,2020-03-30 7:38:59,1,594,0,0,DOH000000000007694,2,0,1,4,0,2,1,0,0,2020-03-30,1,3,0,"OUR LADY OF LOURDES INTERNATIONAL MEDICAL CENTER, INC."
2020-04-09 7:00:39,2020-04-09 7:00:39,1,6773,0,0,DOH000000000023598,4,0,0,0,0,2,2,0,0,2020-04-09,0,0,6,SAN JOSE DISTRICT HOSPITAL
2020-03-29 6:43:33,2020-03-29 6:43:33,1,354,0,0,DOH000000000023598,2,0,0,0,0,2,3,0,0,2020-03-29,1,0,6,SAN JOSE DISTRICT HOSPITAL
2020-03-30 5:58:20,2020-03-30 5:58:20,1,568,0,0,DOH000000000023598,2,0,0,0,0,2,2,0,0,2020-03-30,1,0,6,SAN JOSE DISTRICT HOSPITAL
2020-04-03 9:23:12,2020-04-03 9:23:12,1,2505,0,0,DOH000000000023598,2,0,0,0,0,2,2,0,0,2020-04-03,0,0,6,SAN JOSE DISTRICT HOSPITAL
2020-04-14 7:52:57,2020-04-14 7:52:57,1,12294,0,0,DOH000000000023598,4,0,0,0,0,2,2,0,0,2020-04-14,0,0,6,SAN JOSE DISTRICT HOSPITAL
2020-03-29 10:29:29,2020-03-29 10:29:29,1,443,0,1,DOH000000000025676,1,0,0,0,1,2,2,2,0,2020-03-29,0,0,0,"GRACE GENERAL HOSPITAL, INC."
2020-04-13 8:04:42,2020-04-13 8:04:42,1,11049,0,0,DOH000000000026499,1,0,0,0,5,2,0,0,0,2020-04-13,0,0,3,"ORMOC DOCTORS? HOSPITAL, INC."
2020-04-14 8:28:11,2020-04-14 8:28:11,1,12471,0,0,DOH000000000026499,1,0,0,0,5,2,0,0,0,2020-04-14,0,0,3,"ORMOC DOCTORS? HOSPITAL, INC."
2020-04-15 9:50:28,2020-04-15 9:50:28,1,14139,0,1,DOH000000000026499,1,0,0,0,5,2,0,0,0,2020-04-15,0,0,3,"ORMOC DOCTORS? HOSPITAL, INC."
2020-03-31 8:24:04,2020-03-31 8:24:04,1,991,0,1,DOH000000000030152,0,0,0,1,0,2,1,0,1,2020-03-31,0,0,0,"ISABELA UNITED DOCTORS MEDICAL CENTER, INC."
2020-03-29 7:47:55,2020-03-29 7:47:55,1,366,0,0,DOH000000000031929,2,0,0,0,6,2,3,0,0,2020-03-29,0,0,2,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER ?BALIWAG, INC."
2020-03-30 7:13:12,2020-03-30 7:13:12,1,579,0,0,DOH000000000031929,2,0,0,0,6,2,2,0,0,2020-03-30,0,0,2,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER ?BALIWAG, INC."
2020-03-31 7:42:20,2020-03-31 7:42:20,1,936,0,0,DOH000000000031929,2,0,0,0,6,2,2,0,0,2020-03-31,0,1,2,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER ?BALIWAG, INC."
2020-03-26 7:44:35,2020-03-26 7:44:35,1,4,0,0,DOH000000000031929,2,0,0,1,6,2,2,0,0,2020-03-26,0,1,2,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER ?BALIWAG, INC."
2020-03-28 8:10:10,2020-03-28 8:10:10,1,196,0,0,DOH000000000031929,2,0,0,0,6,2,2,0,0,2020-03-28,0,1,2,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER ?BALIWAG, INC."
2020-03-27 7:18:50,2020-03-27 7:18:50,1,49,0,0,DOH000000000031929,2,0,0,0,6,2,2,0,0,2020-03-27,0,1,2,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER ?BALIWAG, INC."
2020-03-28 8:36:17,2020-03-28 8:36:17,1,209,0,0,DOH000000000032023,4,0,1,0,0,2,1,0,0,2020-03-28,0,0,15,"DIVINE MERCY WELLNESS CENTER, INC."
2020-03-29 8:38:49,2020-03-29 8:38:49,1,403,0,1,DOH000000000032086,1,0,0,0,0,2,1,0,0,2020-03-29,0,0,1,SKYLINE HOSPITAL AND MEDICAL CENTER
2020-04-09 10:03:28,2020-04-09 10:03:28,1,7097,0,0,DOH000000000032086,1,0,0,0,0,2,1,0,0,2020-04-09,1,0,0,SKYLINE HOSPITAL AND MEDICAL CENTER
2020-04-02 10:07:46,2020-04-02 10:07:46,1,2011,0,0,DOH000000000032086,0,0,0,1,0,2,1,0,0,2020-04-02,1,0,0,SKYLINE HOSPITAL AND MEDICAL CENTER
2020-04-04 8:30:33,2020-04-04 8:30:33,1,3062,0,0,DOH000000000032086,0,0,0,1,0,2,1,0,0,2020-04-04,1,0,0,SKYLINE HOSPITAL AND MEDICAL CENTER
2020-04-06 9:22:10,2020-04-06 9:22:10,1,4348,0,0,DOH000000000032086,1,0,0,0,0,2,1,0,0,2020-04-06,1,0,0,SKYLINE HOSPITAL AND MEDICAL CENTER
2020-04-03 9:03:05,2020-04-03 9:03:05,1,2490,0,0,DOH000000000032086,0,0,0,1,0,2,1,0,0,2020-04-03,1,0,0,SKYLINE HOSPITAL AND MEDICAL CENTER
2020-03-28 9:45:37,2020-03-28 9:45:37,1,229,0,2,DOH000000000032086,1,0,0,0,0,2,0,0,0,2020-03-28,0,0,0,SKYLINE HOSPITAL AND MEDICAL CENTER
2020-04-08 8:57:57,2020-04-08 8:57:57,1,6059,0,0,DOH000000000032086,0,0,0,1,0,2,1,0,0,2020-04-08,1,0,0,SKYLINE HOSPITAL AND MEDICAL CENTER
2020-04-07 8:31:33,2020-04-07 8:31:33,1,5105,0,0,DOH000000000032086,1,0,0,0,0,2,1,0,0,2020-04-07,1,0,0,SKYLINE HOSPITAL AND MEDICAL CENTER
2020-04-07 9:52:46,2020-04-07 9:52:46,1,5231,0,0,DOH000000000032094,0,0,0,0,0,2,2,0,0,2020-04-07,0,0,0,"FLORIDABLANCA DOCTORS? HOSPITAL, INC."
2020-04-13 7:34:14,2020-04-13 7:34:14,1,10968,0,0,DOH000000000033716,1,0,0,0,1,2,2,0,0,2020-04-13,0,2,7,CORDILLERA HOSPITAL OF THE DIVINE GRACE INC.
2020-04-10 8:40:47,2020-04-10 8:40:47,1,7937,0,0,DOH000000000033716,1,0,0,0,1,2,2,0,0,2020-04-10,0,2,7,CORDILLERA HOSPITAL OF THE DIVINE GRACE INC.
2020-04-01 9:06:32,2020-04-01 9:06:32,1,1479,0,0,DOH000000000034335,0,0,0,0,4,2,2,0,0,2020-04-01,0,2,1,GENSAN MEDICAL CENTER
2020-04-15 12:15:38,2020-04-15 12:15:38,2,14411,0,0,DOH000000000034335,1,4,0,1,4,2,2,0,0,2020-04-15,0,1,4,GENSAN MEDICAL CENTER
2020-03-31 11:16:30,2020-03-31 11:16:30,2,1082,0,0,DOH000000000034335,0,2,0,0,4,2,2,0,0,2020-03-31,0,0,0,GENSAN MEDICAL CENTER
2020-04-14 9:01:55,2020-04-14 9:01:55,1,12582,0,0,DOH000000000034335,1,4,0,1,4,2,2,0,0,2020-04-14,0,1,4,GENSAN MEDICAL CENTER
2020-03-30 15:45:18,2020-03-30 15:45:18,3,822,0,0,DOH000000000034335,0,4,0,0,0,2,2,2,0,2020-03-30,0,0,0,GENSAN MEDICAL CENTER
2020-04-02 8:29:34,2020-04-02 8:29:34,1,1927,0,0,DOH000000000034411,1,0,0,0,1,2,3,0,0,2020-04-02,0,1,2,PAMPANGA PREMIER MEDICAL CENTER INC.
2020-03-31 9:14:07,2020-03-31 9:14:07,1,1031,0,0,DOH000000000034411,1,0,0,0,1,2,3,0,0,2020-03-31,0,0,2,PAMPANGA PREMIER MEDICAL CENTER INC.
2020-04-06 8:42:13,2020-04-06 8:42:13,1,4313,0,0,DOH000000000034411,1,0,0,0,1,2,2,0,0,2020-04-06,0,0,3,PAMPANGA PREMIER MEDICAL CENTER INC.
2020-04-07 17:34:26,2020-04-07 17:34:26,3,5763,0,0,DOH000000000034411,1,0,0,0,0,2,2,0,0,2020-04-07,0,0,3,PAMPANGA PREMIER MEDICAL CENTER INC.
2020-04-14 15:39:51,2020-04-14 15:39:51,3,13181,0,0,DOH000000000034411,1,0,0,0,1,2,2,0,0,2020-04-14,0,0,2,PAMPANGA PREMIER MEDICAL CENTER INC.
2020-03-31 11:32:38,2020-03-31 11:32:38,1,1094,0,0,DOH000000000037096,1,0,1,0,0,2,2,2,0,2020-03-31,1,1,0,"LOVING MOTHER GENERAL HOSPITAL AND DIAGNOSTIC CENTER, INC."
2020-04-02 1:30:26,2020-04-02 1:30:26,1,2149,0,0,DOH000000000037096,1,0,1,0,0,2,2,0,0,2020-04-02,1,0,0,"LOVING MOTHER GENERAL HOSPITAL AND DIAGNOSTIC CENTER, INC."
2020-04-11 10:57:54,2020-04-11 10:57:54,1,9200,0,0,DOH000000000038008,1,0,0,2,2,2,0,0,0,2020-04-11,0,1,6,SALUBRIS INC.
2020-03-31 2:31:59,2020-03-31 2:31:59,3,1185,0,0,DOH000000000038108,4,0,0,3,1,2,5,3,0,2020-03-31,0,4,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-04-10 9:25:33,2020-04-10 9:25:33,1,8033,0,0,DOH000000000038108,0,0,0,0,1,2,4,3,1,2020-04-10,1,4,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-04-03 10:42:25,2020-04-03 10:42:25,1,2556,0,0,DOH000000000038108,4,0,0,3,2,2,5,4,0,2020-04-03,1,3,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-04-08 14:08:07,2020-04-08 14:08:07,2,6422,0,0,DOH000000000038108,0,0,0,0,1,2,4,3,0,2020-04-08,1,4,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-04-05 13:22:13,2020-04-05 13:22:13,2,3905,0,0,DOH000000000038108,0,0,0,0,2,2,4,3,0,2020-04-05,1,3,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-03-28 11:46:55,2020-03-28 11:46:55,1,258,0,0,DOH000000000038108,0,0,0,0,0,2,0,3,0,2020-03-28,0,5,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-04-15 8:32:27,2020-04-15 8:32:27,1,13962,0,0,DOH000000000038108,5,0,0,2,1,2,5,5,0,2020-04-15,2,4,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-04-07 20:53:45,2020-04-07 20:53:45,3,5784,0,1,DOH000000000038108,0,1,0,0,2,2,3,2,0,2020-04-07,1,3,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-04-04 8:32:15,2020-04-04 8:32:15,1,3067,0,0,DOH000000000038108,4,0,0,3,2,2,5,4,0,2020-04-04,1,3,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-04-01 2:53:46,2020-04-01 2:53:46,3,1660,0,0,DOH000000000038108,4,0,0,3,2,2,5,4,0,2020-04-01,1,3,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-03-30 11:39:31,2020-03-30 11:39:31,2,735,0,0,DOH000000000038108,4,0,0,3,1,2,5,3,0,2020-03-30,0,4,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-04-14 8:29:38,2020-04-14 8:29:38,1,12476,0,0,DOH000000000038108,5,0,0,2,1,2,5,5,0,2020-04-14,2,5,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-04-02 6:30:25,2020-04-02 6:30:25,3,2309,0,0,DOH000000000038108,5,0,0,2,3,2,4,3,0,2020-04-02,1,2,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-04-09 9:06:39,2020-04-09 9:06:39,1,7038,0,0,DOH000000000038108,0,1,0,0,1,2,3,2,0,2020-04-09,1,4,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-03-29 12:29:20,2020-03-29 12:29:20,2,484,0,0,DOH000000000038108,0,0,0,0,5,2,5,3,0,2020-03-29,0,5,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-04-11 7:37:50,2020-04-11 7:37:50,1,8851,0,0,DOH000000000038108,0,0,0,0,1,2,4,4,0,2020-04-11,2,4,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-04-12 13:51:11,2020-04-12 13:51:11,2,10519,0,0,DOH000000000038108,5,0,0,2,1,2,5,5,0,2020-04-12,2,4,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-03-27 19:11:28,2020-03-27 19:11:28,3,164,0,0,DOH000000000038108,0,0,0,0,0,2,4,3,0,2020-03-27,0,4,0,"CENTRO MEDICO DE SANTISIMO ROSARIO, INC."
2020-04-02 12:40:13,2020-04-02 12:40:13,2,2124,0,1,DOH000000000038110,1,0,0,0,4,2,2,0,0,2020-04-02,0,1,0,BATANGAS HEALTHCARE SPECIALISTS MEDICAL CENTER (new)
2020-03-28 16:53:10,2020-03-28 16:53:10,3,330,0,0,DOH000000000038110,0,0,0,0,5,2,2,0,0,2020-03-28,0,0,2,BATANGAS HEALTHCARE SPECIALISTS MEDICAL CENTER (new)
2020-04-01 9:34:41,2020-04-01 9:34:41,1,1496,2,3,DOH000000000038113,1,2,0,1,0,2,0,1,0,2020-04-01,0,8,0,"CATANDUANES DOCTORS HOSPITAL, INC."
2020-03-26 9:10:19,2020-03-26 9:10:19,1,14,2,4,DOH000000000038113,1,2,0,1,8,2,0,2,0,2020-03-26,0,0,2,"CATANDUANES DOCTORS HOSPITAL, INC."
2020-04-04 16:02:26,2020-04-04 16:02:26,3,3377,0,0,DOH000000000000232,1,0,0,0,0,3,3,0,0,2020-04-04,0,0,7,SAN SEBASTIAN DISTRICT HOSPITAL
2020-04-12 6:40:15,2020-04-12 6:40:15,1,9878,0,0,DOH000000000000239,0,0,0,0,0,3,0,0,0,2020-04-12,0,0,3,CAWAYAN MUNICIPAL HOSPITAL
2020-04-13 14:03:51,2020-04-13 14:03:51,2,11706,0,0,DOH000000000000239,0,0,0,0,0,3,0,0,0,2020-04-13,0,0,3,CAWAYAN MUNICIPAL HOSPITAL
2020-04-05 7:17:49,2020-04-05 7:17:49,1,3537,0,0,DOH000000000000266,0,0,0,0,0,3,2,0,0,2020-04-05,0,2,5,CAMARINES NORTE PROVINCIAL HOSPITAL
2020-04-06 8:20:47,2020-04-06 8:20:47,1,4275,0,0,DOH000000000000266,0,0,0,0,0,3,0,0,0,2020-04-06,0,2,5,CAMARINES NORTE PROVINCIAL HOSPITAL
2020-04-02 7:34:54,2020-04-02 7:34:54,1,1850,0,0,DOH000000000000266,0,0,0,0,0,3,3,0,0,2020-04-02,0,2,5,CAMARINES NORTE PROVINCIAL HOSPITAL
2020-03-30 8:25:05,2020-03-30 8:25:05,1,634,0,0,DOH000000000000272,10,0,0,6,2,3,17,1,0,2020-03-30,0,0,4,JAMES L. GORDON MEMORIAL HOSPITAL
2020-04-09 7:08:24,2020-04-09 7:08:24,1,6780,2,0,DOH000000000000274,9,0,2,0,0,3,3,0,0,2020-04-09,7,5,19,BAGUIO GENERAL HOSPITAL AND MEDICAL CENTER
2020-04-02 8:12:33,2020-04-02 8:12:33,1,1901,4,0,DOH000000000000274,9,0,4,0,5,3,3,0,0,2020-04-02,10,0,22,BAGUIO GENERAL HOSPITAL AND MEDICAL CENTER
2020-04-05 6:04:00,2020-04-05 6:04:00,1,3525,0,0,DOH000000000000278,2,12,0,0,0,3,3,0,0,2020-04-05,0,0,35,BICOL MEDICAL CENTER
2020-04-10 8:55:05,2020-04-10 8:55:05,1,7968,0,0,DOH000000000000278,2,1,0,0,0,3,2,11,0,2020-04-10,1,0,35,BICOL MEDICAL CENTER
2020-04-01 8:29:06,2020-04-01 8:29:06,1,1431,0,0,DOH000000000000278,2,12,0,0,0,3,2,1,0,2020-04-01,1,0,38,BICOL MEDICAL CENTER
2020-04-11 6:01:48,2020-04-11 6:01:48,1,8795,0,0,DOH000000000000278,2,12,0,1,0,3,3,1,0,2020-04-11,1,0,35,BICOL MEDICAL CENTER
2020-04-04 9:29:45,2020-04-04 9:29:45,1,3125,0,0,DOH000000000000278,2,12,0,0,0,3,3,0,0,2020-04-04,0,0,35,BICOL MEDICAL CENTER
2020-03-29 11:38:13,2020-03-29 11:38:13,2,459,0,0,DOH000000000000279,3,0,0,0,1,3,3,0,0,2020-03-29,0,0,20,Culion Sanitarium and General Hospital
2020-04-07 7:52:50,2020-04-07 7:52:50,1,5009,0,0,DOH000000000000392,1,0,0,0,7,3,2,0,0,2020-04-07,1,0,2,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC. (EXT.)"
2020-03-30 7:40:36,2020-03-30 7:40:36,1,595,0,0,DOH000000000000399,1,0,0,1,0,3,7,0,0,2020-03-30,1,3,5,"NUEVA ECIJA DOCTORS? HOSPITAL, INC."
2020-04-02 2:55:11,2020-04-02 2:55:11,2,2168,0,1,DOH000000000000400,2,6,0,0,17,3,9,1,0,2020-04-02,1,4,17,"LORMA MEDICAL CENTER, INC."
2020-04-06 14:15:23,2020-04-06 14:15:23,3,4660,1,0,DOH000000000000459,4,0,0,0,0,3,3,0,0,2020-04-06,0,0,2,COTABATO REGIONAL AND MEDICAL CENTER
2020-04-05 16:12:28,2020-04-05 16:12:28,3,4011,1,0,DOH000000000000459,4,0,0,0,0,3,3,0,0,2020-04-05,0,0,2,COTABATO REGIONAL AND MEDICAL CENTER
2020-04-04 15:29:11,2020-04-04 15:29:11,3,3348,1,0,DOH000000000000459,4,0,0,0,0,3,3,0,0,2020-04-04,0,0,2,COTABATO REGIONAL AND MEDICAL CENTER
2020-03-31 8:46:04,2020-03-31 8:46:04,1,1011,0,0,DOH000000000000494,0,0,0,0,0,3,0,0,0,2020-03-31,0,0,6,DR. GUMERSINDO GARCIA SR MEMORIAL HOSPITAL
2020-04-04 15:50:41,2020-04-04 15:50:41,1,3361,0,0,DOH000000000000494,0,0,0,0,0,3,0,0,0,2020-04-04,0,0,6,DR. GUMERSINDO GARCIA SR MEMORIAL HOSPITAL
2020-03-30 11:48:49,2020-03-30 11:48:49,1,738,0,0,DOH000000000000494,0,0,0,0,0,3,0,0,0,2020-03-30,0,0,6,DR. GUMERSINDO GARCIA SR MEMORIAL HOSPITAL
2020-04-15 8:07:49,2020-04-15 8:07:49,1,13831,0,0,DOH000000000000497,0,4,0,0,0,3,3,0,0,2020-04-15,0,0,9,Dr. Jose Rizal Memorial Hospital  (DOH retained)
