updateddate,addeddate,reportdate,icu_np_o,beds_ward_v,isolbed_o,icu_wnp_v,hfhudcode,beds_ward_o,id,reporttime,icu_np_v,mechvent_o,mechvent_v,isolbed_v,icu_wnp_o,cfname
4/10/2020 19:15,4/10/2020 19:15,4/10/2020,0,0,0,0,DOH000000000038213,0,8770,3,0,0,0,0,0,BATARAZA DISTRICT HOSPITAL
4/6/2020 16:52,4/6/2020 16:52,4/6/2020,0,0,0,0,DOH000000000038213,0,4864,3,0,0,0,0,0,BATARAZA DISTRICT HOSPITAL
4/9/2020 16:11,4/9/2020 16:11,4/9/2020,0,0,0,0,DOH000000000038213,0,7601,3,0,0,0,0,0,BATARAZA DISTRICT HOSPITAL
4/11/2020 18:31,4/11/2020 18:31,4/11/2020,0,0,0,0,DOH000000000038213,0,9829,3,0,0,0,0,0,BATARAZA DISTRICT HOSPITAL
4/14/2020 7:43,4/14/2020 7:43,4/14/2020,0,0,0,0,DOH000000000038395,0,12265,1,0,0,1,7,0,"ALLIED CARE EXPERTS (ACE) DUMAGUETE DOCTORS, INC."
4/12/2020 12:08,4/12/2020 12:08,4/12/2020,0,0,0,0,DOH000000000038403,0,10399,2,0,0,0,1,0,EROS MEDICAL CLINIC
4/11/2020 18:14,4/11/2020 18:14,4/11/2020,0,0,0,0,DOH000000000038403,0,9815,3,0,0,0,1,0,EROS MEDICAL CLINIC
4/10/2020 15:31,4/10/2020 15:31,4/10/2020,0,0,0,0,DOH000000000038403,0,8485,3,0,0,0,1,0,EROS MEDICAL CLINIC
4/5/2020 14:33,4/5/2020 14:33,4/5/2020,0,0,0,0,DOH000000000038403,0,3929,3,0,0,0,1,0,EROS MEDICAL CLINIC
4/13/2020 17:47,4/13/2020 17:47,4/13/2020,0,0,0,0,DOH000000000038403,0,12091,3,0,0,0,1,0,EROS MEDICAL CLINIC
4/7/2020 16:35,4/7/2020 16:35,4/7/2020,0,0,0,0,DOH000000000038403,0,5710,2,0,0,0,1,0,EROS MEDICAL CLINIC
4/9/2020 16:30,4/9/2020 16:30,4/9/2020,0,0,0,0,DOH000000000038403,0,7650,3,0,0,0,1,0,EROS MEDICAL CLINIC
4/8/2020 19:01,4/8/2020 19:01,4/8/2020,0,0,0,0,DOH000000000038403,0,6732,3,0,0,0,1,0,EROS MEDICAL CLINIC
4/14/2020 11:23,4/14/2020 11:23,4/14/2020,0,0,0,0,DOH000000000038403,0,12728,2,0,0,0,1,0,EROS MEDICAL CLINIC
4/9/2020 18:38,4/9/2020 18:38,4/9/2020,0,0,0,0,DOH000000000038480,0,7735,3,0,0,0,2,0,"SURIGAO DOCTORS' HOSPITAL, INC."
4/14/2020 12:34,4/14/2020 12:34,4/14/2020,0,0,0,0,DOH000000000038480,0,12950,2,0,0,0,2,0,"SURIGAO DOCTORS' HOSPITAL, INC."
4/8/2020 19:55,4/8/2020 19:55,4/8/2020,0,0,0,0,DOH000000000038480,0,6737,3,0,0,0,2,0,"SURIGAO DOCTORS' HOSPITAL, INC."
4/11/2020 18:45,4/11/2020 18:45,4/11/2020,0,0,0,0,DOH000000000038480,0,9836,3,0,0,0,2,0,"SURIGAO DOCTORS' HOSPITAL, INC."
4/10/2020 17:27,4/10/2020 17:27,4/10/2020,0,0,0,0,DOH000000000038480,0,8728,3,0,0,0,2,0,"SURIGAO DOCTORS' HOSPITAL, INC."
4/12/2020 16:30,4/12/2020 16:30,4/12/2020,0,0,0,0,DOH000000000038480,0,10750,3,0,0,0,2,0,"SURIGAO DOCTORS' HOSPITAL, INC."
4/6/2020 21:58,4/6/2020 21:58,4/6/2020,0,0,0,0,DOH000000000038480,0,4938,3,0,0,0,2,0,"SURIGAO DOCTORS' HOSPITAL, INC."
4/4/2020 16:50,4/4/2020 16:50,4/4/2020,0,0,0,0,DOH000000000038480,0,3466,3,0,0,0,2,0,"SURIGAO DOCTORS' HOSPITAL, INC."
4/13/2020 19:54,4/13/2020 19:54,4/13/2020,0,0,0,0,DOH000000000038480,0,12129,3,0,0,0,2,0,"SURIGAO DOCTORS' HOSPITAL, INC."
4/7/2020 18:50,4/7/2020 18:50,4/7/2020,0,0,0,0,DOH000000000038480,0,5780,3,0,0,0,2,0,"SURIGAO DOCTORS' HOSPITAL, INC."
4/12/2020 14:42,4/12/2020 14:42,4/12/2020,0,0,0,0,DOH000000000038482,0,10553,3,0,0,0,4,0,DR. JOSE RIZAL DISTRICT HOSPITAL
4/13/2020 15:58,4/13/2020 15:58,4/13/2020,0,0,0,0,DOH000000000038482,0,11867,3,0,0,0,4,0,DR. JOSE RIZAL DISTRICT HOSPITAL
4/7/2020 13:08,4/7/2020 13:08,4/7/2020,0,0,0,0,DOH000000000038482,0,5472,2,0,0,0,4,0,DR. JOSE RIZAL DISTRICT HOSPITAL
4/14/2020 10:00,4/14/2020 10:00,4/14/2020,0,0,0,0,DOH000000000038482,0,12666,2,0,0,0,4,0,DR. JOSE RIZAL DISTRICT HOSPITAL
4/9/2020 7:50,4/9/2020 7:50,4/9/2020,0,0,0,0,DOH000000000038482,0,6839,1,0,0,0,4,0,DR. JOSE RIZAL DISTRICT HOSPITAL
4/8/2020 15:12,4/8/2020 15:12,4/8/2020,0,0,0,0,DOH000000000038482,0,6446,1,0,0,0,4,0,DR. JOSE RIZAL DISTRICT HOSPITAL
4/11/2020 12:45,4/11/2020 12:45,4/11/2020,0,0,0,0,DOH000000000038482,0,9408,3,0,0,0,4,0,DR. JOSE RIZAL DISTRICT HOSPITAL
4/10/2020 15:57,4/10/2020 15:57,4/10/2020,0,0,0,0,DOH000000000038482,0,8551,3,0,0,0,4,0,DR. JOSE RIZAL DISTRICT HOSPITAL
4/8/2020 14:52,4/8/2020 14:52,4/8/2020,0,0,0,0,DOH000000000038491,0,6437,3,0,0,0,0,0,ST. PAUL HOSPITAL
4/14/2020 13:30,4/14/2020 13:30,4/14/2020,0,0,0,0,DOH000000000038494,0,13047,2,0,0,0,0,0,HORIZON MEDICAL CLINIC
4/13/2020 16:48,4/13/2020 16:48,4/13/2020,0,0,0,0,DOH000000000038494,0,12023,3,0,0,0,0,0,HORIZON MEDICAL CLINIC
4/5/2020 15:57,4/5/2020 15:57,4/5/2020,0,0,1,0,DOH000000000000226,0,3968,3,0,0,0,1,0,ORIENTAL MINDORO CENTRAL DISTRICT HOSPITAL
4/7/2020 16:59,4/7/2020 16:59,4/7/2020,0,0,1,0,DOH000000000000226,0,5743,3,0,0,0,1,0,ORIENTAL MINDORO CENTRAL DISTRICT HOSPITAL
4/5/2020 16:04,4/5/2020 16:04,4/5/2020,0,0,1,0,DOH000000000000232,0,3995,3,0,0,1,9,0,SAN SEBASTIAN DISTRICT HOSPITAL
3/30/2020 5:55,3/30/2020 5:55,3/30/2020,0,0,1,0,DOH000000000000232,0,567,1,0,0,1,9,0,SAN SEBASTIAN DISTRICT HOSPITAL
4/4/2020 15:45,4/4/2020 15:45,4/4/2020,0,4,1,4,DOH000000000000236,0,3357,3,0,0,1,4,0,Ospital ng Palawan
3/31/2020 12:03,3/31/2020 12:03,3/31/2020,0,4,1,4,DOH000000000000236,0,1124,2,0,0,1,4,0,Ospital ng Palawan
4/3/2020 18:25,4/3/2020 18:25,4/3/2020,0,4,1,4,DOH000000000000236,0,2922,3,0,0,1,4,0,Ospital ng Palawan
4/1/2020 8:20,4/1/2020 8:20,4/1/2020,0,4,1,4,DOH000000000000236,0,1419,1,0,0,1,4,0,Ospital ng Palawan
4/10/2020 15:52,4/10/2020 15:52,4/10/2020,0,4,1,4,DOH000000000000236,0,8536,3,0,0,1,4,0,Ospital ng Palawan
4/11/2020 16:01,4/11/2020 16:01,4/11/2020,0,4,1,4,DOH000000000000236,0,9608,3,0,1,0,4,0,Ospital ng Palawan
4/13/2020 8:15,4/13/2020 8:15,4/13/2020,0,5,1,0,DOH000000000000247,0,11106,1,0,0,0,4,0,JUAN M. ALBERTO MEMORIAL DISTRICT HOSPITAL
4/11/2020 12:03,4/11/2020 12:03,4/11/2020,0,0,1,0,DOH000000000000261,0,9317,2,0,0,0,2,0,VIGA DISTRICT HOSPITAL
4/9/2020 15:38,4/9/2020 15:38,4/9/2020,0,0,1,0,DOH000000000000266,0,7467,3,0,0,0,7,2,CAMARINES NORTE PROVINCIAL HOSPITAL
4/10/2020 11:21,4/10/2020 11:21,4/10/2020,0,0,1,0,DOH000000000000266,0,8143,2,0,0,0,7,2,CAMARINES NORTE PROVINCIAL HOSPITAL
4/8/2020 17:35,4/8/2020 17:35,4/8/2020,0,0,1,0,DOH000000000000266,0,6704,3,0,0,0,7,2,CAMARINES NORTE PROVINCIAL HOSPITAL
4/8/2020 11:59,4/8/2020 11:59,4/8/2020,0,0,1,0,DOH000000000000267,0,6232,2,0,0,0,3,0,Masbate Provincial Hospital
4/8/2020 6:54,4/8/2020 6:54,4/8/2020,2,0,1,0,DOH000000000000274,0,5813,1,2,0,9,21,5,BAGUIO GENERAL HOSPITAL AND MEDICAL CENTER
4/7/2020 6:58,4/7/2020 6:58,4/7/2020,3,0,1,0,DOH000000000000274,0,4951,1,1,0,9,20,5,BAGUIO GENERAL HOSPITAL AND MEDICAL CENTER
3/27/2020 9:58,3/27/2020 9:58,3/27/2020,0,0,1,1,DOH000000000000277,0,85,1,0,0,1,1,1,Bicol Sanitarium
3/29/2020 8:24,3/29/2020 8:24,3/29/2020,0,0,1,1,DOH000000000000277,0,392,1,0,0,1,1,1,Bicol Sanitarium
3/28/2020 7:52,3/28/2020 7:52,3/28/2020,0,0,1,1,DOH000000000000277,0,188,1,0,0,1,1,1,Bicol Sanitarium
4/14/2020 7:24,4/14/2020 7:24,4/14/2020,0,0,1,3,DOH000000000000279,0,12219,1,0,0,2,15,0,Culion Sanitarium and General Hospital
4/13/2020 16:34,4/13/2020 16:34,4/13/2020,0,0,1,3,DOH000000000000279,0,11996,3,0,0,2,15,0,Culion Sanitarium and General Hospital
4/9/2020 8:10,4/9/2020 8:10,4/9/2020,0,0,1,0,DOH000000000000318,0,6899,1,0,0,0,1,0,DR. VICTOR S. VILLAROMAN MEMORIAL HOSPITAL
4/12/2020 14:37,4/12/2020 14:37,4/12/2020,0,0,1,0,DOH000000000000318,0,10551,3,0,0,0,1,0,DR. VICTOR S. VILLAROMAN MEMORIAL HOSPITAL
4/13/2020 8:50,4/13/2020 8:50,4/13/2020,0,0,1,0,DOH000000000000318,0,11213,1,0,0,0,1,0,DR. VICTOR S. VILLAROMAN MEMORIAL HOSPITAL
4/14/2020 8:54,4/14/2020 8:54,4/14/2020,0,0,1,0,DOH000000000000318,0,12567,1,0,0,0,1,0,DR. VICTOR S. VILLAROMAN MEMORIAL HOSPITAL
4/8/2020 14:23,4/8/2020 14:23,4/8/2020,0,0,1,0,DOH000000000000318,0,6428,2,0,0,0,2,0,DR. VICTOR S. VILLAROMAN MEMORIAL HOSPITAL
4/3/2020 12:13,4/3/2020 12:13,4/3/2020,0,0,1,0,DOH000000000000361,0,2639,2,0,2,0,1,4,PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMG
4/7/2020 16:10,4/7/2020 16:10,4/7/2020,0,0,1,1,DOH000000000000361,0,5652,3,0,0,0,2,3,PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMG
4/6/2020 16:25,4/6/2020 16:25,4/6/2020,0,0,1,4,DOH000000000000361,0,4828,3,0,0,0,1,2,PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMG
4/11/2020 12:46,4/11/2020 12:46,4/11/2020,0,0,1,1,DOH000000000000361,0,9410,2,0,0,1,1,3,PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMG
4/13/2020 16:10,4/13/2020 16:10,4/13/2020,0,0,1,2,DOH000000000000361,0,11934,3,0,0,3,1,2,PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMG
4/2/2020 5:05,4/2/2020 8:04,4/2/2020,0,0,1,1,DOH000000000000361,0,1884,1,0,0,3,1,3,PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMG
3/31/2020 11:34,3/31/2020 11:34,3/31/2020,0,0,1,1,DOH000000000000361,0,1095,2,0,0,1,1,3,PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMG
4/10/2020 13:37,4/10/2020 13:37,4/10/2020,0,0,1,4,DOH000000000000361,0,8402,2,0,0,0,2,4,PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMG
4/5/2020 11:26,4/5/2020 11:26,4/5/2020,0,0,1,1,DOH000000000000361,0,3759,2,0,0,1,1,3,PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMG
4/12/2020 16:26,4/12/2020 16:26,4/12/2020,0,0,1,1,DOH000000000000361,0,10741,3,0,0,3,1,3,PALAWAN MEDICAL MISSION GROUP MULTIPURPOSE COOPERATIVE (PMMG
3/28/2020 3:48,3/28/2020 3:48,3/28/2020,0,0,1,7,DOH000000000000392,0,185,1,0,0,1,2,0,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC. (EXT.)"
4/2/2020 7:17,4/2/2020 7:17,4/2/2020,0,0,1,7,DOH000000000000392,0,1835,1,0,0,1,2,0,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC. (EXT.)"
3/30/2020 17:37,3/30/2020 17:37,3/30/2020,0,0,1,7,DOH000000000000392,0,873,1,0,0,1,2,0,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC. (EXT.)"
4/1/2020 7:21,4/1/2020 7:21,4/1/2020,0,0,1,7,DOH000000000000392,0,1353,1,0,0,1,2,0,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC. (EXT.)"
4/3/2020 7:47,4/3/2020 7:47,4/3/2020,0,0,1,7,DOH000000000000392,0,2367,1,0,0,1,2,1,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC. (EXT.)"
3/31/2020 3:30,3/31/2020 3:30,3/31/2020,0,0,1,7,DOH000000000000392,0,931,1,0,0,1,2,0,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC. (EXT.)"
4/13/2020 14:35,4/13/2020 14:35,4/13/2020,0,0,1,7,DOH000000000000393,0,11724,1,0,1,6,0,0,RAMOS GENERAL HOSPITAL
4/10/2020 9:39,4/10/2020 9:39,4/10/2020,0,0,1,7,DOH000000000000393,0,8047,1,0,1,8,0,0,RAMOS GENERAL HOSPITAL
4/11/2020 11:42,4/11/2020 11:42,4/11/2020,0,0,1,7,DOH000000000000393,0,9270,1,0,1,8,0,0,RAMOS GENERAL HOSPITAL
4/3/2020 9:17,4/3/2020 9:17,4/3/2020,0,0,1,0,DOH000000000000393,0,2500,1,0,0,0,2,0,RAMOS GENERAL HOSPITAL
4/7/2020 11:57,4/7/2020 11:57,4/7/2020,0,0,1,7,DOH000000000000393,0,5351,1,0,1,8,0,0,RAMOS GENERAL HOSPITAL
4/12/2020 16:13,4/12/2020 16:13,4/12/2020,0,0,1,7,DOH000000000000393,0,10721,1,0,0,8,0,0,RAMOS GENERAL HOSPITAL
4/14/2020 11:55,4/14/2020 11:55,4/14/2020,0,0,1,0,DOH000000000000425,0,12827,2,0,0,0,1,0,BASILAN COMMUNITY HOSPITAL
4/13/2020 15:51,4/13/2020 15:51,4/13/2020,0,0,1,0,DOH000000000000425,0,11838,3,0,0,0,1,0,BASILAN COMMUNITY HOSPITAL
4/14/2020 11:56,4/14/2020 11:56,4/14/2020,0,0,1,0,DOH000000000000440,0,12833,2,0,0,0,0,0,CALUMPIT DISTRICT HOSPITAL
4/13/2020 16:19,4/13/2020 16:19,4/13/2020,0,0,1,0,DOH000000000000440,0,11964,3,0,0,0,0,0,CALUMPIT DISTRICT HOSPITAL
4/13/2020 12:00,4/13/2020 12:00,4/13/2020,0,0,1,3,DOH000000000000449,0,11487,2,0,0,1,2,2,CIUDAD MEDICAL ZAMBOANGA
4/9/2020 7:06,4/9/2020 7:06,4/9/2020,0,1,1,0,DOH000000000000450,0,6776,1,0,0,0,1,0,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - CLAVERIA
4/14/2020 9:16,4/14/2020 9:16,4/14/2020,0,0,1,0,DOH000000000000459,0,12609,2,1,0,4,4,0,COTABATO REGIONAL AND MEDICAL CENTER
4/11/2020 9:19,4/11/2020 9:19,4/11/2020,0,0,1,0,DOH000000000000459,0,9115,2,1,0,4,4,0,COTABATO REGIONAL AND MEDICAL CENTER
4/13/2020 16:08,4/13/2020 16:08,4/13/2020,0,0,1,0,DOH000000000000459,0,11921,3,1,0,4,4,0,COTABATO REGIONAL AND MEDICAL CENTER
4/12/2020 9:12,4/12/2020 9:12,4/12/2020,0,0,1,0,DOH000000000000459,0,10168,2,1,0,4,4,0,COTABATO REGIONAL AND MEDICAL CENTER
3/30/2020 17:48,3/30/2020 17:48,3/30/2020,0,4,1,0,DOH000000000000497,0,878,3,0,0,0,12,0,Dr. Jose Rizal Memorial Hospital  (DOH retained)
3/29/2020 9:23,3/29/2020 9:23,3/29/2020,0,4,1,0,DOH000000000000497,0,413,1,0,0,0,12,0,Dr. Jose Rizal Memorial Hospital  (DOH retained)
3/31/2020 12:18,3/31/2020 12:18,3/31/2020,0,4,1,0,DOH000000000000497,0,1140,2,0,0,0,12,0,Dr. Jose Rizal Memorial Hospital  (DOH retained)
3/28/2020 7:28,3/28/2020 7:28,3/28/2020,0,4,1,0,DOH000000000000497,0,179,1,0,0,0,12,0,Dr. Jose Rizal Memorial Hospital  (DOH retained)
4/3/2020 11:53,4/3/2020 11:53,4/3/2020,0,4,1,0,DOH000000000000497,0,2603,2,0,0,0,11,0,Dr. Jose Rizal Memorial Hospital  (DOH retained)
4/4/2020 16:04,4/4/2020 16:04,4/4/2020,0,4,1,0,DOH000000000000497,0,3383,3,0,0,0,11,0,Dr. Jose Rizal Memorial Hospital  (DOH retained)
4/12/2020 15:39,4/12/2020 15:39,4/12/2020,0,4,1,0,DOH000000000000497,0,10591,3,0,0,0,11,0,Dr. Jose Rizal Memorial Hospital  (DOH retained)
4/8/2020 13:06,4/8/2020 13:06,4/8/2020,0,0,1,8,DOH000000000000512,0,6371,2,1,0,13,2,2,DR. PABLO O. TORRE MEMORIAL HOSPITAL
4/7/2020 14:51,4/7/2020 14:51,4/7/2020,0,0,1,8,DOH000000000000512,0,5531,3,1,0,13,2,2,DR. PABLO O. TORRE MEMORIAL HOSPITAL
3/30/2020 8:59,3/30/2020 8:59,3/30/2020,0,0,1,0,DOH000000000000515,0,650,1,0,0,0,4,0,DR. RICARDO Y. LADRIDO MEMORIAL DISTRICT HOSPITAL
4/4/2020 8:45,4/4/2020 8:45,4/4/2020,0,0,1,0,DOH000000000000515,0,3094,1,0,0,0,4,0,DR. RICARDO Y. LADRIDO MEMORIAL DISTRICT HOSPITAL
3/29/2020 8:15,3/29/2020 8:15,3/29/2020,0,0,1,0,DOH000000000000515,0,374,1,0,0,0,4,0,DR. RICARDO Y. LADRIDO MEMORIAL DISTRICT HOSPITAL
4/2/2020 8:19,4/2/2020 8:19,4/2/2020,0,0,1,0,DOH000000000000515,0,1915,1,0,0,0,4,0,DR. RICARDO Y. LADRIDO MEMORIAL DISTRICT HOSPITAL
4/3/2020 8:33,4/3/2020 8:33,4/3/2020,0,0,1,0,DOH000000000000515,0,2445,1,0,0,0,4,0,DR. RICARDO Y. LADRIDO MEMORIAL DISTRICT HOSPITAL
4/14/2020 13:11,4/14/2020 13:11,4/14/2020,0,0,1,0,DOH000000000000541,0,13018,2,0,0,0,6,0,EASTERN SAMAR PROVINCIAL HOSPITAL
3/27/2020 8:10,3/27/2020 8:10,3/27/2020,0,0,1,0,DOH000000000000597,0,53,1,0,0,1,15,0,KAPATAGAN PROVINCIAL HOSPITAL
4/5/2020 16:23,4/5/2020 16:23,4/5/2020,0,0,1,0,DOH000000000000597,0,4031,3,0,0,1,16,0,KAPATAGAN PROVINCIAL HOSPITAL
4/13/2020 13:52,4/13/2020 13:52,4/13/2020,0,16,1,0,DOH000000000000607,0,11695,1,0,0,1,36,0,LABO DISTRICT HOSPITAL
4/12/2020 9:18,4/12/2020 9:18,4/12/2020,0,16,1,0,DOH000000000000607,0,10177,1,0,0,1,36,0,LABO DISTRICT HOSPITAL
4/10/2020 16:12,4/10/2020 16:12,4/10/2020,0,16,1,36,DOH000000000000607,0,8622,3,0,0,1,36,1,LABO DISTRICT HOSPITAL
4/14/2020 9:16,4/14/2020 9:16,4/14/2020,0,16,1,0,DOH000000000000607,0,12610,1,0,0,1,36,0,LABO DISTRICT HOSPITAL
4/7/2020 16:02,4/7/2020 16:02,4/7/2020,0,2,1,0,DOH000000000000625,0,5611,3,0,0,0,1,0,LORENZO D. ZAYCO DISTRICT HOSPITAL
4/12/2020 16:02,4/12/2020 16:02,4/12/2020,0,2,1,0,DOH000000000000625,0,10668,3,0,0,0,1,0,LORENZO D. ZAYCO DISTRICT HOSPITAL
4/11/2020 15:52,4/11/2020 15:52,4/11/2020,0,2,1,0,DOH000000000000625,0,9589,3,0,0,0,1,0,LORENZO D. ZAYCO DISTRICT HOSPITAL
4/8/2020 16:03,4/8/2020 16:03,4/8/2020,0,2,1,0,DOH000000000000625,0,6557,3,0,0,0,1,0,LORENZO D. ZAYCO DISTRICT HOSPITAL
4/6/2020 16:01,4/6/2020 16:01,4/6/2020,0,2,1,0,DOH000000000000625,0,4751,3,0,0,0,1,0,LORENZO D. ZAYCO DISTRICT HOSPITAL
4/10/2020 15:31,4/10/2020 15:31,4/10/2020,0,2,1,0,DOH000000000000625,0,8484,3,0,0,0,1,0,LORENZO D. ZAYCO DISTRICT HOSPITAL
4/9/2020 16:01,4/9/2020 16:01,4/9/2020,0,2,1,0,DOH000000000000625,0,7543,3,0,0,0,1,0,LORENZO D. ZAYCO DISTRICT HOSPITAL
4/13/2020 16:27,4/13/2020 16:27,4/13/2020,0,2,1,0,DOH000000000000625,0,11985,3,0,0,0,1,0,LORENZO D. ZAYCO DISTRICT HOSPITAL
4/14/2020 11:55,4/14/2020 11:55,4/14/2020,0,2,1,0,DOH000000000000625,0,12828,2,0,0,0,1,0,LORENZO D. ZAYCO DISTRICT HOSPITAL
4/13/2020 15:52,4/13/2020 15:52,4/13/2020,0,0,1,2,DOH000000000000627,0,11843,3,0,0,2,1,3,LUCENA UNITED DOCTORS INCORPORATED (formerly: LUCENA UNITED
4/14/2020 13:21,4/14/2020 13:21,4/14/2020,0,0,1,3,DOH000000000000627,0,13030,2,0,0,2,1,2,LUCENA UNITED DOCTORS INCORPORATED (formerly: LUCENA UNITED
4/8/2020 16:25,4/8/2020 16:25,4/8/2020,0,0,1,4,DOH000000000000627,0,6631,3,0,0,2,1,1,LUCENA UNITED DOCTORS INCORPORATED (formerly: LUCENA UNITED
4/11/2020 12:46,4/11/2020 12:46,4/11/2020,0,0,1,0,DOH000000000000632,0,9411,2,0,0,0,4,0,MAGUINDANAO PROVINCIAL HOSPITAL
4/9/2020 16:42,4/9/2020 16:42,4/9/2020,0,0,1,0,DOH000000000000632,0,7669,3,0,0,0,4,0,MAGUINDANAO PROVINCIAL HOSPITAL
4/10/2020 15:42,4/10/2020 15:42,4/10/2020,0,0,1,0,DOH000000000000632,0,8509,3,0,0,0,4,0,MAGUINDANAO PROVINCIAL HOSPITAL
4/7/2020 13:07,4/7/2020 13:07,4/7/2020,0,0,1,0,DOH000000000000646,0,5471,2,0,0,0,5,0,Margosatubig Regional Hospital
3/28/2020 15:13,3/28/2020 15:13,3/28/2020,0,0,1,0,DOH000000000000646,0,306,3,0,0,0,5,0,Margosatubig Regional Hospital
4/11/2020 16:37,4/11/2020 16:37,4/11/2020,0,0,1,0,DOH000000000000646,0,9717,3,0,0,0,5,0,Margosatubig Regional Hospital
4/8/2020 18:30,4/8/2020 18:30,4/8/2020,0,0,1,0,DOH000000000000646,0,6727,3,0,0,0,5,0,Margosatubig Regional Hospital
4/2/2020 10:01,4/2/2020 10:01,4/2/2020,0,0,1,0,DOH000000000000646,0,2009,1,0,0,0,5,0,Margosatubig Regional Hospital
3/30/2020 17:01,3/30/2020 17:01,3/30/2020,0,0,1,0,DOH000000000000646,0,866,3,0,0,0,5,0,Margosatubig Regional Hospital
4/6/2020 17:33,4/6/2020 17:33,4/6/2020,0,0,1,0,DOH000000000000646,0,4895,3,0,0,0,5,0,Margosatubig Regional Hospital
4/7/2020 16:46,4/7/2020 16:46,4/7/2020,0,0,1,0,DOH000000000000659,0,5721,3,0,0,0,1,0,MEDIDAS MEDICAL CENTER INC.
4/8/2020 10:37,4/8/2020 10:37,4/8/2020,0,0,1,0,DOH000000000000659,0,6150,1,0,0,0,1,0,MEDIDAS MEDICAL CENTER INC.
4/10/2020 15:29,4/10/2020 15:29,4/10/2020,0,0,1,3,DOH000000000000672,0,8476,3,0,0,2,1,2,MINDANAO MEDICAL CENTER
4/11/2020 17:39,4/11/2020 17:39,4/11/2020,0,0,1,3,DOH000000000000672,0,9798,3,0,0,2,1,2,MINDANAO MEDICAL CENTER
4/14/2020 12:56,4/14/2020 12:56,4/14/2020,0,0,1,2,DOH000000000000672,0,12986,2,0,0,2,1,3,MINDANAO MEDICAL CENTER
4/4/2020 16:04,4/4/2020 16:04,4/4/2020,0,0,1,0,DOH000000000000715,0,3380,3,0,0,0,3,0,PHILIPPINE ORTHOPEDIC CENTER
4/10/2020 16:21,4/10/2020 16:21,4/10/2020,0,0,1,0,DOH000000000000723,0,8652,3,0,0,0,2,0,REP. PEDRO G. TRONO MEMORIAL HOSPITAL
3/28/2020 14:56,3/28/2020 14:56,3/28/2020,0,1,1,0,DOH000000000000726,1,299,3,0,0,0,0,0,"RTN FOUNDATION, INC. HOSPITAL"
4/10/2020 17:50,4/10/2020 17:50,4/10/2020,0,4,1,0,DOH000000000000748,0,8745,3,0,0,0,3,0,SINDANGAN DISTRICT HOSPITAL
4/7/2020 7:08,4/7/2020 7:08,4/7/2020,0,0,1,0,DOH000000000000753,0,4955,1,0,0,1,5,0,SALVACION OPPUS Y?IGUEZ MEMORIAL PROVINCIAL HOSPITAL
4/6/2020 7:49,4/6/2020 7:49,4/6/2020,0,0,1,0,DOH000000000000753,0,4183,1,0,0,1,5,0,SALVACION OPPUS Y?IGUEZ MEMORIAL PROVINCIAL HOSPITAL
4/5/2020 9:04,4/5/2020 9:04,4/5/2020,0,0,1,0,DOH000000000000753,0,3691,1,0,0,1,5,0,SALVACION OPPUS Y?IGUEZ MEMORIAL PROVINCIAL HOSPITAL
4/4/2020 9:34,4/4/2020 9:34,4/4/2020,0,0,1,0,DOH000000000000753,0,3127,1,0,0,1,5,0,SALVACION OPPUS Y?IGUEZ MEMORIAL PROVINCIAL HOSPITAL
4/8/2020 8:03,4/8/2020 8:03,4/8/2020,0,0,1,0,DOH000000000000753,0,5909,1,0,0,1,5,0,SALVACION OPPUS Y?IGUEZ MEMORIAL PROVINCIAL HOSPITAL
3/27/2020 9:36,3/27/2020 9:36,3/27/2020,0,0,1,5,DOH000000000000760,0,83,1,0,0,1,1,0,ST. DOMINIC MEDICAL CENTER INC.
4/1/2020 8:53,4/1/2020 8:53,4/1/2020,0,0,1,3,DOH000000000000760,0,1464,1,0,0,1,0,2,ST. DOMINIC MEDICAL CENTER INC.
4/9/2020 8:51,4/9/2020 8:51,4/9/2020,0,0,1,4,DOH000000000000760,0,7005,1,0,0,4,1,1,ST. DOMINIC MEDICAL CENTER INC.
4/2/2020 8:08,4/2/2020 8:08,4/2/2020,0,0,1,4,DOH000000000000760,0,1894,1,0,0,1,0,1,ST. DOMINIC MEDICAL CENTER INC.
